1337.6013	147
1339.0226	550
1340.4439	-66
1341.8652	407
1343.2865	544
1344.7078	-217
1346.1291	246
1347.5504	-743
1348.9717	-357
1350.393	357
1351.8142	101
1353.2355	338
1354.6568	-720
1356.0781	417
1357.4994	186
1358.9207	-94
1360.342	-112
1361.7633	6543
1363.1846	172
1364.6059	559
1366.0271	-95
1367.4484	807
1368.8697	773
1370.291	10
1371.7123	-738
1373.1336	143
1374.5549	348
1375.9762	154
1377.3975	236
1378.8187	-98
1380.24	648
1381.6613	-12
1383.0826	309
1384.5039	540
1385.9252	-75
1387.3465	337
1388.7677	-74
1390.189	-100
1391.6103	475
1393.0316	431
1394.4529	-522
1395.8742	-416
1397.2954	157
1398.7167	1048
1400.138	334
1401.5593	10
1402.9806	781
1404.4019	723
1405.8231	324
1407.2444	499
1408.6657	301
1410.087	250
1411.5083	369
1412.9295	70
1414.3508	727
1415.7721	240
1417.1934	17
1418.6146	291
1420.0359	1094
1421.4572	861
1422.8785	832
1424.2997	535
1425.721	899
1427.1423	410
1428.5636	1398
1429.9848	849
1431.4061	448
1432.8274	794
1434.2486	1284
1435.6699	962
1437.0912	903
1438.5124	1214
1439.9337	1183
1441.355	34
1442.7762	1181
1444.1975	1478
1445.6188	845
1447.04	821
1448.4613	-1332
1449.8826	1151
1451.3038	1066
1452.7251	2242
1454.1463	1172
1455.5676	1654
1456.9888	955
1458.4101	1565
1459.8314	2041
1461.2526	1428
1462.6739	2011
1464.0951	1860
1465.5164	1341
1466.9376	1623
1468.3589	1297
1469.7801	1755
1471.2014	1497
1472.6226	1883
1474.0439	1672
1475.4651	1823
1476.8864	2148
1478.3076	2292
1479.7288	2343
1481.1501	2355
1482.5713	2997
1483.9926	2474
1485.4138	2015
1486.835	2520
1488.2563	3423
1489.6775	2497
1491.0987	3300
1492.52	2970
1493.9412	3654
1495.3624	3552
1496.7837	3913
1498.2049	2761
1499.6261	4072
1501.0473	3453
1502.4686	3850
1503.8898	4108
1505.311	4078
1506.7322	4511
1508.1534	4693
1509.5747	4798
1510.9959	4431
1512.4171	4456
1513.8383	4874
1515.2595	5310
1516.6807	5591
1518.1019	5667
1519.5232	6202
1520.9444	6042
1522.3656	6535
1523.7868	6689
1525.208	7113
1526.6292	7578
1528.0504	7350
1529.4716	7128
1530.8928	7364
1532.314	8046
1533.7352	8284
1535.1564	8455
1536.5776	8752
1537.9988	9014
1539.4199	9458
1540.8411	9264
1542.2623	9785
1543.6835	9729
1545.1047	10533
1546.5259	10611
1547.947	11319
1549.3682	10724
1550.7894	12231
1552.2106	12472
1553.6318	12857
1555.0529	13174
1556.4741	13726
1557.8953	14104
1559.3164	14398
1560.7376	14912
1562.1588	15369
1563.5799	16119
1565.0011	16504
1566.4222	15787
1567.8434	17304
1569.2646	18166
1570.6857	17950
1572.1069	18566
1573.528	19103
1574.9492	19412
1576.3703	20246
1577.7915	23508
1579.2126	21028
1580.6337	22011
1582.0549	23251
1583.476	24630
1584.8972	22822
1586.3183	25414
1587.7394	25729
