1337.6013	1398
1339.0226	714
1340.4439	752
1341.8652	347
1343.2865	670
1344.7078	727
1346.1291	686
1347.5504	2538
1348.9717	333
1350.393	145
1351.8142	204
1353.2355	897
1354.6568	67
1356.0781	517
1357.4994	439
1358.9207	550
1360.342	673
1361.7633	-16694
1363.1846	628
1364.6059	1511
1366.0271	859
1367.4484	516
1368.8697	830
1370.291	1219
1371.7123	1559
1373.1336	873
1374.5549	1595
1375.9762	1021
1377.3975	1023
1378.8187	156
1380.24	545
1381.6613	1043
1383.0826	1133
1384.5039	1698
1385.9252	1043
1387.3465	1263
1388.7677	1484
1390.189	882
1391.6103	1737
1393.0316	1250
1394.4529	1630
1395.8742	2791
1397.2954	2490
1398.7167	1973
1400.138	2067
1401.5593	2155
1402.9806	2191
1404.4019	2210
1405.8231	2104
1407.2444	2047
1408.6657	2358
1410.087	3084
1411.5083	3100
1412.9295	2591
1414.3508	3210
1415.7721	3546
1417.1934	3465
1418.6146	3927
1420.0359	3407
1421.4572	4647
1422.8785	4603
1424.2997	5013
1425.721	4335
1427.1423	5236
1428.5636	5013
1429.9848	5638
1431.4061	5630
1432.8274	6160
1434.2486	6289
1435.6699	7517
1437.0912	6763
1438.5124	7645
1439.9337	7891
1441.355	8404
1442.7762	8516
1444.1975	8952
1445.6188	9357
1447.04	9981
1448.4613	810
1449.8826	10305
1451.3038	10859
1452.7251	12016
1454.1463	12114
1455.5676	12390
1456.9888	13696
1458.4101	13313
1459.8314	13313
1461.2526	15577
1462.6739	15360
1464.0951	16010
1465.5164	16720
1466.9376	17607
1468.3589	17610
1469.7801	18809
1471.2014	19429
1472.6226	20660
1474.0439	20316
1475.4651	23567
1476.8864	22204
1478.3076	23918
1479.7288	24118
1481.1501	25418
1482.5713	27185
1483.9926	26626
1485.4138	28638
1486.835	29557
1488.2563	30911
1489.6775	31082
1491.0987	31678
1492.52	33877
1493.9412	35919
1495.3624	36882
1496.7837	38265
1498.2049	40070
1499.6261	39586
1501.0473	42835
1502.4686	44390
1503.8898	45330
1505.311	46443
1506.7322	47238
1508.1534	49081
1509.5747	51043
1510.9959	51945
1512.4171	53371
1513.8383	55809
1515.2595	57109
1516.6807	59936
1518.1019	61751
1519.5232	65147
1520.9444	66145
1522.3656	68120
1523.7868	72565
1525.208	73460
1526.6292	76968
1528.0504	80027
1529.4716	81046
1530.8928	84226
1532.314	89846
1533.7352	89629
1535.1564	92535
1536.5776	95772
1537.9988	101985
1539.4199	104900
1540.8411	104708
1542.2623	109165
1543.6835	112597
1545.1047	116108
1546.5259	120356
1547.947	125533
1549.3682	128410
1550.7894	132526
1552.2106	137280
1553.6318	141082
1555.0529	146544
1556.4741	151390
1557.8953	155108
1559.3164	159936
1560.7376	166549
1562.1588	170072
1563.5799	176237
1565.0011	182768
1566.4222	180473
1567.8434	198601
1569.2646	200713
1570.6857	206866
1572.1069	210850
1573.528	216436
1574.9492	224980
1576.3703	226267
1577.7915	240862
1579.2126	238143
1580.6337	251359
1582.0549	259702
1583.476	270170
1584.8972	260104
1586.3183	281405
1587.7394	291334
1589.1606	300409
1590.5817	306091
1592.0028	316932
1593.4239	335425
1594.8451	334161
1596.2662	346822
1597.6873	356924
1599.1084	366514
1600.5295	381037
1601.9507	388020
1603.3718	398155
1604.7929	414919
1606.214	416552
1607.6351	428895
1609.0562	441732
1610.4773	448156
1611.8984	464291
1613.3195	474301
1614.7406	489484
1616.1617	496807
1617.5828	516360
1619.0039	523341
1620.4249	541115
1621.846	566805
1623.2671	579234
1624.6882	598118
1626.1093	605019
1627.5304	623551
1628.9514	668565
1630.3725	635108
1631.7936	680952
1633.2146	700194
1634.6357	695420
1636.0568	736698
1637.4778	742551
1638.8989	753414
1640.3199	779139
1641.741	781095
1643.1621	810814
1644.5831	813694
1646.0041	827665
1647.4252	843735
1648.8462	877829
1650.2673	858741
1651.6883	926978
1653.1094	910442
1654.5304	940923
1655.9514	969589
1657.3724	979119
1658.7935	1.00604e+06
1660.2145	1.0216e+06
1661.6355	1.03197e+06
1663.0565	1.07498e+06
1664.4776	1.0947e+06
1665.8986	1.13852e+06
1667.3196	1.15245e+06
1668.7406	1.18442e+06
1670.1616	1.20497e+06
1671.5826	1.24719e+06
1673.0036	1.23774e+06
1674.4246	1.26563e+06
1675.8456	1.29991e+06
1677.2666	1.30926e+06
1678.6876	1.31658e+06
1680.1086	1.3729e+06
1681.5296	1.33639e+06
