1337.6013	173
1339.0226	416
1340.4439	-936
1341.8652	-255
1343.2865	412
1344.7078	-29
1346.1291	214
1347.5504	-4291
1348.9717	-490
1350.393	-68
1351.8142	325
1353.2355	135
1354.6568	945
1356.0781	225
1357.4994	201
1358.9207	-197
1360.342	198
1361.7633	-23224
1363.1846	205
1364.6059	678
1366.0271	296
1367.4484	702
1368.8697	-270
1370.291	77
1371.7123	134
1373.1336	-674
1374.5549	202
1375.9762	83
1377.3975	-158
1378.8187	-233
1380.24	-297
1381.6613	-455
1383.0826	-221
1384.5039	491
1385.9252	136
1387.3465	-205
1388.7677	226
1390.189	-32
1391.6103	156
1393.0316	15
1394.4529	65
1395.8742	534
1397.2954	471
1398.7167	323
1400.138	15
1401.5593	-134
1402.9806	91
1404.4019	-461
1405.8231	217
1407.2444	-281
1408.6657	-233
1410.087	361
1411.5083	179
1412.9295	-465
1414.3508	553
1415.7721	282
1417.1934	550
1418.6146	24
1420.0359	79
1421.4572	92
1422.8785	461
1424.2997	503
1425.721	141
1427.1423	-45
1428.5636	249
1429.9848	408
1431.4061	-150
1432.8274	493
1434.2486	630
1435.6699	-7
1437.0912	-8
1438.5124	233
1439.9337	265
1441.355	318
1442.7762	64
1444.1975	144
1445.6188	166
1447.04	480
1448.4613	-5132
1449.8826	504
1451.3038	294
1452.7251	1401
1454.1463	947
1455.5676	976
1456.9888	1246
1458.4101	493
1459.8314	1641
1461.2526	851
1462.6739	1221
1464.0951	1106
1465.5164	1165
1466.9376	756
1468.3589	1717
1469.7801	1406
1471.2014	1717
1472.6226	2636
1474.0439	1574
1475.4651	1983
1476.8864	1817
1478.3076	2252
1479.7288	2118
1481.1501	2408
1482.5713	2786
1483.9926	2283
1485.4138	3217
1486.835	3057
1488.2563	3262
1489.6775	3253
1491.0987	8391
1492.52	3525
1493.9412	4330
1495.3624	3695
1496.7837	4604
1498.2049	4188
1499.6261	3392
1501.0473	4912
1502.4686	5612
1503.8898	5292
1505.311	5038
1506.7322	5627
1508.1534	6020
1509.5747	5982
1510.9959	6282
1512.4171	6576
1513.8383	6744
1515.2595	6566
1516.6807	7344
1518.1019	7562
1519.5232	7415
1520.9444	7092
1522.3656	7483
1523.7868	8318
1525.208	8121
1526.6292	8043
1528.0504	8868
1529.4716	9086
1530.8928	8855
1532.314	9278
1533.7352	9518
1535.1564	9213
1536.5776	9512
1537.9988	10262
1539.4199	10198
1540.8411	10178
1542.2623	10446
1543.6835	10307
1545.1047	10471
1546.5259	11544
1547.947	11219
1549.3682	11756
1550.7894	11940
1552.2106	12252
1553.6318	12676
1555.0529	12647
1556.4741	12659
1557.8953	13425
1559.3164	13427
1560.7376	13914
1562.1588	13642
1563.5799	14575
1565.0011	14455
1566.4222	14670
1567.8434	14844
1569.2646	15840
1570.6857	15859
1572.1069	16389
1573.528	16737
1574.9492	17277
1576.3703	17375
1577.7915	19278
1579.2126	17729
1580.6337	17980
1582.0549	18650
1583.476	19889
1584.8972	19093
1586.3183	20356
1587.7394	21050
1589.1606	21183
1590.5817	21727
1592.0028	22283
1593.4239	25865
1594.8451	23902
1596.2662	24973
1597.6873	24710
1599.1084	26274
1600.5295	26530
1601.9507	27444
1603.3718	28582
1604.7929	28682
1606.214	29913
1607.6351	31662
1609.0562	31628
1610.4773	31644
1611.8984	32791
1613.3195	33981
1614.7406	34579
1616.1617	35214
1617.5828	36167
1619.0039	36368
1620.4249	38613
1621.846	39815
1623.2671	40966
1624.6882	42127
1626.1093	43602
1627.5304	44864
1628.9514	47653
1630.3725	44526
1631.7936	48213
1633.2146	50821
1634.6357	48595
1636.0568	51121
1637.4778	52433
1638.8989	52940
1640.3199	54667
1641.741	55803
1643.1621	56600
1644.5831	58282
1646.0041	57342
1647.4252	57410
1648.8462	60749
1650.2673	59677
1651.6883	62111
1653.1094	60481
1654.5304	62381
1655.9514	63508
1657.3724	64450
1658.7935	65415
1660.2145	66577
1661.6355	66472
1663.0565	67493
1664.4776	69537
1665.8986	72012
1667.3196	70652
1668.7406	71801
1670.1616	73736
1671.5826	75083
1673.0036	74362
1674.4246	75234
1675.8456	75758
1677.2666	77067
1678.6876	77114
1680.1086	80516
1681.5296	76042
1682.9505	77460
1684.3715	77692
1685.7925	79476
1687.2135	77478
1688.6345	79851
1690.0554	77749
1691.4764	76502
1692.8974	76752
1694.3183	79098
1695.7393	77212
1697.1602	78927
1698.5812	76898
1700.0022	77653
1701.4231	76553
1702.844	78682
1704.265	78032
1705.6859	77837
1707.1069	79771
1708.5278	74543
1709.9487	75885
1711.3697	76812
1712.7906	75481
1714.2115	76074
1715.6324	74551
1717.0534	73515
1718.4743	72289
1719.8952	72872
1721.3161	70658
1722.737	71052
1724.1579	68158
1725.5788	68778
1726.9997	67973
1728.4206	67302
1729.8415	65883
1731.2624	65815
1732.6833	66095
1734.1042	63718
1735.5251	64255
1736.9459	64733
1738.3668	63514
1739.7877	65346
1741.2085	64392
1742.6294	64930
1744.0503	63892
1745.4711	64450
1746.892	64734
1748.3128	62788
1749.7337	63620
1751.1545	63336
1752.5754	61823
1753.9962	61715
1755.4171	61337
1756.8379	61347
1758.2587	59367
1759.6796	59960
1761.1004	58540
1762.5212	58856
1763.942	57288
1765.3628	57342
1766.7837	55492
1768.2045	54613
1769.6253	55267
1771.0461	53331
1772.4669	53929
1773.8877	51565
1775.3085	52235
1776.7293	51759
1778.15	50688
1779.5708	50182
1780.9916	48810
1782.4124	49188
1783.8332	48496
1785.2539	50791
1786.6747	46060
1788.0955	47178
1789.5162	46795
1790.937	45869
1792.3577	45577
1793.7785	45023
1795.1992	44010
1796.62	43425
1798.0407	41961
1799.4614	43048
1800.8822	39679
1802.3029	41263
1803.7236	39246
1805.1444	38842
1806.5651	37382
1807.9858	37023
1809.4065	36899
1810.8272	35947
1812.2479	34297
1813.6686	33663
1815.0893	32569
1816.51	31962
1817.9307	30388
1819.3514	31119
1820.7721	27868
1822.1927	28981
1823.6134	29958
1825.0341	27423
1826.4547	26253
1827.8754	26777
1829.2961	25550
1830.7167	25076
1832.1374	25567
1833.558	24976
1834.9787	11508
1836.3993	21696
1837.82	21319
1839.2406	22353
1840.6612	21350
1842.0818	20473
1843.5025	19807
1844.9231	23045
1846.3437	19237
1847.7643	18557
1849.1849	20815
1850.6055	21063
1852.0261	20836
1853.4467	18369
1854.8673	18654
1856.2879	17478
1857.7085	19143
1859.1291	17619
1860.5496	17304
1861.9702	18776
1863.3908	18700
1864.8113	17252
1866.2319	16007
1867.6525	14257
1869.073	13241
1870.4936	13096
1871.9141	12784
1873.3347	13259
1874.7552	13331
1876.1757	14155
1877.5962	14682
1879.0168	15386
1880.4373	14946
1881.8578	14403
1883.2783	13361
1884.6988	13141
1886.1193	13989
1887.5398	13204
1888.9603	12644
1890.3808	11644
1891.8013	11404
1893.2218	12131
1894.6423	-4107
1896.0627	11645
1897.4832	10900
1898.9037	9878
1900.3241	9710
1901.7446	9172
1903.165	9179
1904.5855	9074
1906.0059	8769
1907.4264	9802
1908.8468	9052
1910.2672	8510
1911.6877	8688
1913.1081	8738
1914.5285	7952
1915.9489	8262
1917.3693	5891
1918.7897	7468
1920.2101	8137
1921.6305	7203
1923.0509	7488
1924.4713	7290
1925.8917	7480
1927.3121	6932
1928.7325	6541
1930.1528	-3355
1931.5732	6740
1932.9936	6595
1934.4139	6244
1935.8343	6469
1937.2546	6708
1938.675	5491
1940.0953	5944
1941.5156	5399
1942.936	5709
1944.3563	6130
1945.7766	6085
1947.1969	5587
1948.6172	5081
1950.0375	5148
1951.4578	5246
1952.8781	3943
1954.2984	5110
1955.7187	4982
1957.139	4103
1958.5593	4527
1959.9795	4557
1961.3998	4239
1962.8201	3898
1964.2403	4404
1965.6606	3870
1967.0808	2912
1968.5011	4131
1969.9213	4157
1971.3416	4212
1972.7618	3600
1974.182	3784
1975.6022	3542
1977.0225	3394
1978.4427	2946
1979.8629	3327
1981.2831	2859
1982.7033	3126
1984.1235	3064
1985.5436	3804
1986.9638	3268
1988.384	2787
1989.8042	2966
1991.2243	2558
1992.6445	2128
1994.0647	2995
1995.4848	2507
1996.905	1750
1998.3251	2281
1999.7452	733
2001.1654	2041
2002.5855	2028
2004.0056	1970
2005.4257	2161
2006.8459	2025
2008.266	1762
2009.6861	1391
2011.1062	1962
2012.5263	-624
2013.9463	1838
2015.3664	1364
2016.7865	1338
2018.2066	1370
2019.6266	1400
2021.0467	1387
2022.4668	1083
2023.8868	1133
2025.3068	873
2026.7269	1324
2028.1469	939
2029.567	139
2030.987	1116
2032.407	973
2033.827	778
2035.247	1207
2036.667	982
2038.087	1242
2039.507	1001
2040.927	1148
2042.347	1012
2043.767	842
2045.1869	939
2046.6069	1107
2048.0269	871
2049.4468	774
2050.8668	835
2052.2867	454
2053.7066	673
2055.1266	338
2056.5465	171
2057.9664	989
2059.3863	670
2060.8063	612
2062.2262	502
2063.6461	686
