538.53352	1458
539.95101	1785
541.3685	1864
542.786	952
544.20349	3629
545.62099	2454
547.03849	2374
548.45598	3601
549.87348	1493
551.29098	1479
552.70848	1280
554.12599	3729
555.54349	3534
556.961	2582
558.3785	2250
559.79601	1630
561.21351	1127
562.63102	20136
564.04853	1984
565.46604	2793
566.88355	2083
568.30107	1806
569.71858	893
571.13609	1068
572.55361	3447
573.97112	1110
575.38864	1298
576.80616	764
578.22368	3434
579.6412	508
581.05872	719
582.47624	1601
583.89376	1879
585.31128	3331
586.7288	2758
588.14633	1985
589.56385	-630
590.98138	155
592.3989	2158
593.81643	682
595.23396	1052
596.65149	1664
598.06901	1282
599.48654	971
600.90407	-61
602.3216	1626
603.73914	182
605.15667	2092
606.5742	2045
607.99173	1766
609.40927	3905
610.8268	932
612.24434	2203
613.66187	407
615.07941	1025
616.49695	1592
617.91448	915
619.33202	1440
620.74956	2189
622.1671	1805
623.58464	1957
625.00218	1015
626.41972	2440
627.83726	3090
629.2548	2014
630.67234	2092
632.08989	3175
633.50743	2377
634.92497	1432
636.34251	2475
637.76006	1642
639.1776	453
640.59515	1568
642.01269	1036
643.43024	1222
644.84778	1268
646.26533	3197
647.68287	2101
649.10042	-2922
650.51797	1227
651.93551	1832
653.35306	2476
654.77061	229
656.18815	1247
657.6057	1264
659.02325	1161
660.4408	1117
661.85835	2902
663.2759	1157
664.69344	1876
666.11099	-37
667.52854	1008
668.94609	823
670.36364	1473
671.78119	2462
673.19874	-462
674.61629	1071
676.03384	2096
677.45139	1090
678.86894	1621
680.28649	1885
681.70404	1865
683.12159	1132
684.53914	1600
685.95669	801
687.37424	676
688.79179	1364
690.20934	2072
691.62689	6706
693.04444	2320
694.46199	2847
695.87954	2053
697.29709	1942
698.71464	1578
700.13219	2551
701.54974	1286
702.96729	1090
704.38484	1470
705.80238	814
707.21993	1720
708.63748	1612
710.05503	786
711.47258	864
712.89013	1899
714.30767	901
715.72522	1570
717.14277	2313
718.56032	1063
719.97786	1657
721.39541	1566
722.81296	2234
724.2305	1846
725.64805	1860
727.06559	3365
728.48314	1716
729.90068	2006
731.31823	1995
732.73577	1878
734.15332	4288
735.57086	2735
736.9884	6776
738.40595	4035
739.82349	7268
741.24103	11176
742.65857	18539
744.07611	32689
745.49365	54855
746.91119	99656
748.32873	169863
749.74627	263056
751.16381	334633
752.58135	368288
753.99888	328927
755.41642	246386
756.83396	144198
758.25149	70453
759.66903	32017
761.08656	16088
762.5041	7612
763.92163	6203
765.33916	5030
766.7567	4020
768.17423	2898
769.59176	1813
771.00929	3967
772.42682	3631
773.84435	2561
775.26188	3102
776.6794	2789
778.09693	364
779.51446	2287
780.93198	3337
782.34951	2795
783.76703	3183
785.18455	2910
786.60208	2716
788.0196	3371
789.43712	996
790.85464	3690
792.27216	2817
793.68968	6639
795.10719	2942
796.52471	4210
797.94223	5298
799.35974	5109
800.77726	6573
802.19477	3676
803.61228	6532
805.02979	7690
806.4473	7420
807.86481	7489
809.28232	8707
810.69983	8858
812.11733	9239
813.53484	11994
814.95234	13418
816.36985	14284
817.78735	15572
819.20485	16827
820.62235	18228
822.03985	21330
823.45735	23399
824.87485	24224
826.29235	27937
827.70984	28968
829.12733	32172
830.54483	31611
831.96232	35546
833.37981	38954
834.7973	39711
836.21479	42633
837.63228	47041
839.04976	45982
840.46725	52613
841.88473	57003
843.30221	59339
844.71969	70648
846.13717	66239
847.55465	72604
848.97213	76266
850.38961	81205
851.80708	87168
853.22455	90628
854.64203	95615
856.0595	97479
857.47697	106224
858.89444	110918
860.3119	117001
861.72937	121664
863.14683	126019
864.5643	130832
865.98176	138459
867.39922	141019
868.81668	148360
870.23413	154488
871.65159	162831
873.06905	165963
874.4865	172087
875.90395	177550
877.3214	182652
878.73885	188504
880.1563	196535
881.57374	197266
882.99119	203697
884.40863	212091
885.82607	218240
887.24351	222994
888.66095	227495
890.07838	229436
891.49582	238917
892.91325	240622
894.33068	248886
895.74811	243582
897.16554	254459
898.58297	253085
900.00039	264446
901.41781	260953
902.83524	269643
904.25266	269940
905.67007	278438
907.08749	281713
908.50491	270139
909.92232	276365
911.33973	279461
912.75714	285145
914.17455	288812
915.59195	276804
917.00936	283109
918.42676	280457
919.84416	287124
921.26156	279254
922.67896	285206
924.09635	269969
925.51375	278105
926.93114	281623
928.34853	280100
929.76592	276566
931.1833	278060
932.60068	278206
934.01807	267906
935.43545	264210
936.85283	260235
938.2702	258612
939.68758	260631
941.10495	258741
942.52232	258246
943.93969	252904
945.35705	243993
946.77442	245350
948.19178	237978
949.60914	239383
951.0265	238544
952.44385	227640
953.86121	233029
955.27856	222432
956.69591	222505
958.11326	212727
959.5306	214814
960.94795	208899
962.36529	197752
963.78263	199064
965.19997	202847
966.6173	187989
968.03463	193325
969.45196	181295
970.86929	189337
972.28662	176729
973.70394	174686
975.12126	172259
976.53858	166299
977.9559	161635
979.37322	162414
980.79053	159550
982.20784	153139
983.62515	151560
985.04245	150426
986.45976	141191
987.87706	141757
989.29436	135965
990.71165	136045
992.12895	130378
993.54624	131457
994.96353	125992
996.38081	122251
997.7981	120120
999.21538	119731
1000.6327	112100
1002.0499	115471
1003.4672	108923
1004.8845	108077
1006.3018	105778
1007.719	97950
1009.1363	98597
1010.5535	99028
1011.9708	95091
1013.3881	93172
1014.8053	89071
1016.2226	90238
1017.6398	84018
1019.0571	88846
1020.4743	82757
1021.8916	81084
1023.3088	79243
1024.726	80278
1026.1433	75041
1027.5605	77013
1028.9777	71512
1030.395	70686
1031.8122	69609
1033.2294	69441
1034.6466	6420
1036.0638	63483
1037.481	62826
1038.8983	63201
1040.3155	61109
1041.7327	59327
1043.1499	54633
1044.5671	57349
1045.9843	55916
1047.4015	54925
1048.8186	55605
1050.2358	50528
1051.653	52680
1053.0702	49278
1054.4874	47976
1055.9046	45523
1057.3217	48594
1058.7389	47919
1060.1561	44740
1061.5732	42613
1062.9904	45333
1064.4075	43727
1065.8247	41743
1067.2419	43148
1068.659	39958
1070.0762	37959
1071.4933	38260
1072.9104	37638
1074.3276	36499
1075.7447	33341
1077.1618	33940
1078.579	34504
1079.9961	29083
1081.4132	32379
1082.8303	30040
1084.2475	30234
1085.6646	27358
1087.0817	27675
1088.4988	30649
1089.9159	24947
1091.333	29640
1092.7501	25377
1094.1672	25817
1095.5843	24156
1097.0014	22581
1098.4185	23016
1099.8355	23813
1101.2526	21666
1102.6697	20955
1104.0868	19426
1105.5038	21390
1106.9209	18663
1108.338	18199
1109.755	19166
1111.1721	17781
1112.5891	18696
1114.0062	17781
1115.4232	16376
1116.8403	18775
1118.2573	16949
1119.6743	7591
1121.0914	16088
1122.5084	16881
1123.9254	14754
1125.3425	12770
1126.7595	14200
1128.1765	12896
1129.5935	20738
1131.0105	11944
1132.4275	12305
1133.8445	11330
1135.2615	11436
1136.6785	10861
1138.0955	10024
1139.5125	11627
1140.9295	9701
1142.3465	10554
1143.7634	8948
1145.1804	10244
1146.5974	9441
1148.0143	8854
1149.4313	8848
1150.8483	8724
1152.2652	10502
1153.6822	8533
1155.0991	8081
1156.5161	8329
1157.933	8033
1159.35	6898
1160.7669	6409
1162.1838	6747
1163.6007	6850
1165.0177	6088
1166.4346	6896
1167.8515	5822
1169.2684	6989
1170.6853	6108
1172.1022	5830
1173.5191	9924
1174.936	6940
1176.3529	6448
1177.7698	5312
1179.1867	4247
1180.6036	3984
1182.0205	5916
1183.4373	5349
1184.8542	2894
1186.2711	5363
1187.6879	6139
1189.1048	4795
1190.5216	3985
1191.9385	3045
1193.3553	4093
1194.7722	3399
1196.189	6483
1197.6059	3917
1199.0227	4557
1200.4395	4431
1201.8563	3612
1203.2732	4344
1204.69	4365
1206.1068	3870
1207.5236	4692
1208.9404	2363
1210.3572	3376
1211.774	2756
1213.1908	3716
1214.6076	3979
1216.0243	4099
1217.4411	4631
1218.8579	4903
1220.2747	3025
1221.6914	4393
1223.1082	4702
